feature_id,feature_label,omics_layer,original_primary_candidate_tier,direct_detected_feature,result_level_evidence_present,n_evidence_records,n_independent_studies,n_direction_coded_records,n_increase_records,n_decrease_records,majority_direction_ratio,n_significant_records,n_significant_independent_studies,median_effect_percentile,best_effect_percentile,disease_context_count,has_activity_or_remission_evidence,has_longitudinal_or_treatment_evidence,mechanism_level,feature_in_locked_model_space,nonzero_coefficient_count,supported_task_count,selection_frequency,primary_axis_support,permutation_supported_modality,evidence_frequency_raw_bin,evidence_frequency_score,direction_raw_bin,direction_score,effect_raw_bin,effect_strength_score,disease_process_raw_bin,disease_process_score,mechanism_raw_bin,mechanism_score,model_raw_bin,model_support_score,conservative_total_score,available_max_score,available_evidence_normalized_score,evidence_completeness,recalculated_manuscript_evidence_tier,tier_match_flag,tier_mismatch_reason,score_source_status,any_absence_defined_zero,any_reconstructed_nonzero,provenance_complete_flag,manual_review_flag
microbe__STC1,STC1,microbiome,Tier 4 - model-prioritized exploratory candidate,True,True,0,0,0,0,0,,0,0,,,0,False,False,0,True,1,1,0.0,False,True,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.0,6.0,100,6.0,1.0,Evidence Tier II,True,,reconstructed_from_project_sources,True,True,True,True
Akkermansia,Akkermansia,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1628,95,18,13,5,0.722,37,26,0.741140642303433,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,3,9.0,5,15.0,0,0.0,0,0.0,56.0,100,56.00000000000001,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Alistipes,Alistipes,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2724,112,44,15,29,0.659,97,27,0.8255319148936171,0.9989292406531632,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Bacteria_unclassified,Bacteria_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,92,7,0,0,0,,12,1,0.819377990430622,0.9662896911700739,2,True,False,0,False,0,0,0.0,False,False,4,16.0,0,0.0,5,15.0,2,6.0,0,0.0,0,0.0,37.0,100,37.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Bacteroides,Bacteroides,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,9765,213,72,25,47,0.653,551,40,0.8507462686567164,0.9989292406531632,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Barnesiella,Barnesiella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,452,50,1,0,1,1.0,31,18,0.6846537001897532,0.9795454545454545,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,0,0.0,48.0,100,48.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Blautia,Blautia,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,3117,152,44,22,22,0.5,183,39,0.9116177389131792,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,5,15.0,5,15.0,0,0.0,0,0.0,54.0,100,54.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Catenibacterium,Catenibacterium,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,112,32,2,0,2,1.0,12,9,0.8225108225108224,0.9982098102398854,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridiales_unclassified,Clostridiales_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,355,12,0,0,0,,24,5,0.779469334493258,0.9989125706829056,3,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,4,12.0,0,0.0,0,0.0,47.0,100,47.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridium IV,Clostridium IV,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,54,7,0,0,0,,7,3,0.8177468464549804,0.9795563288386255,3,True,True,0,False,0,0,0.0,False,False,4,16.0,0,0.0,5,15.0,4,12.0,0,0.0,0,0.0,43.0,100,43.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridium sensu stricto,Clostridium sensu stricto,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,171,21,3,2,1,0.667,10,6,0.8608541720298384,1.0,5,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Coprococcus,Coprococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2041,124,24,6,18,0.75,115,40,0.9220542106238546,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,5,15.0,5,15.0,0,0.0,0,0.0,62.0,100,62.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Dialister,Dialister,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1328,91,11,8,3,0.727,51,20,0.944420918907474,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,5,15.0,5,15.0,0,0.0,0,0.0,62.0,100,62.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Erysipelotrichaceae_unclassified,Erysipelotrichaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,24,4,0,0,0,,2,1,0.9374728142670726,0.9458460200086994,2,True,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,5,15.0,2,6.0,0,0.0,0,0.0,33.0,100,33.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Faecalibacterium,Faecalibacterium,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,4336,192,77,32,45,0.584,159,42,0.9273562420654449,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,5,15.0,5,15.0,0,0.0,0,0.0,54.0,100,54.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Firmicutes_unclassified,Firmicutes_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,240,10,0,0,0,,13,3,0.8616789908655937,1.0,3,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,4,12.0,0,0.0,0,0.0,47.0,100,47.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Fusobacterium,Fusobacterium,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1071,85,12,11,1,0.917,100,26,0.9169240953221536,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,5,20.0,5,15.0,5,15.0,0,0.0,0,0.0,70.0,100,70.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Lachnospiraceae_unclassified,Lachnospiraceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,425,16,0,0,0,,35,7,0.8349282296650717,0.9878849066128218,5,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,5,15.0,0,0.0,0,0.0,50.0,100,50.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Megasphaera,Megasphaera,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,335,53,5,2,3,0.6,28,19,0.6256005490734386,0.9987380111055023,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,3,9.0,5,15.0,0,0.0,0,0.0,52.0,100,52.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Methanobrevibacter,Methanobrevibacter,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,150,29,5,2,3,0.6,13,12,0.9090909090909091,0.9856459330143541,4,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Ruminococcaceae_unclassified,Ruminococcaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,333,11,0,0,0,,31,5,0.8301435406698564,0.9903329752953813,3,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,4,12.0,0,0.0,0,0.0,47.0,100,47.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Ruminococcus,Ruminococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,4103,174,44,13,31,0.705,167,36,0.9194560723564336,0.9989292406531632,6,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,5,15.0,5,15.0,0,0.0,0,0.0,62.0,100,62.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Ruminococcus2,Ruminococcus2,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,38,7,0,0,0,,5,3,0.6666666666666666,0.9434536755110918,3,True,True,0,False,0,0,0.0,False,False,4,16.0,0,0.0,3,9.0,4,12.0,0,0.0,0,0.0,37.0,100,37.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Sporobacter,Sporobacter,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,27,8,0,0,0,,3,3,0.7013919095258808,0.9027838190517616,5,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,3,9.0,5,15.0,0,0.0,0,0.0,44.0,100,44.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Veillonella,Veillonella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1540,118,17,13,4,0.765,178,34,0.7411738746690203,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,3,9.0,5,15.0,0,0.0,0,0.0,56.0,100,56.00000000000001,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Bifidobacterium,Bifidobacterium,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2648,133,30,12,18,0.6,270,33,0.8813989408649603,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Oscillibacter,Oscillibacter,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1152,66,6,0,6,1.0,44,22,0.6060606060606061,1.0,4,True,True,0,False,0,0,0.0,False,False,5,20.0,5,20.0,3,9.0,5,15.0,0,0.0,0,0.0,64.0,100,64.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Actinobacteria_unclassified,Actinobacteria_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,38,8,0,0,0,,2,1,0.8595487447162089,0.8974358974358975,5,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,1,3.0,5,15.0,0,0.0,0,0.0,38.0,100,38.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Pasteurellaceae_unclassified,Pasteurellaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,4,3,0,0,0,,1,1,0.6032939491586108,0.6032939491586108,2,True,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,3,9.0,2,6.0,0,0.0,0,0.0,27.0,100,27.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Howardella,Howardella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,18,7,0,0,0,,4,2,0.8657099788513747,0.9112065878983172,2,True,False,0,False,0,0,0.0,False,False,4,16.0,0,0.0,5,15.0,2,6.0,0,0.0,0,0.0,37.0,100,37.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Odoribacter,Odoribacter,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,999,78,7,3,4,0.571,52,17,0.9294410332415838,0.9983590937963159,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,5,15.0,5,15.0,0,0.0,0,0.0,54.0,100,54.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Acidaminococcaceae_unclassified,Acidaminococcaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,6,4,0,0,0,,0,0,,,2,True,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,0,0.0,2,6.0,0,0.0,0,0.0,18.0,100,18.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Acinetobacter,Acinetobacter,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,125,24,0,0,0,,10,8,0.7204360273067607,1.0,3,True,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,3,9.0,4,12.0,0,0.0,0,0.0,41.0,100,41.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Actinomyces,Actinomyces,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,674,63,0,0,0,,82,18,0.735657546337158,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,3,9.0,5,15.0,0,0.0,0,0.0,44.0,100,44.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Allisonella,Allisonella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,68,18,3,2,1,0.667,4,3,0.7878745053702656,0.8688524590163934,3,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,4,12.0,4,12.0,0,0.0,0,0.0,52.0,100,52.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Allobaculum,Allobaculum,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,14,3,0,0,0,,0,0,,,0,False,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12.0,100,12.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,False,True,True
Alloprevotella,Alloprevotella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,94,24,0,0,0,,13,8,0.7704918032786885,0.9861111111111112,2,True,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,2,6.0,0,0.0,0,0.0,41.0,100,41.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Anaerococcus,Anaerococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,137,24,0,0,0,,19,7,0.7671557811120918,0.9861111111111112,5,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,5,15.0,0,0.0,0,0.0,50.0,100,50.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Bacteroidales_unclassified,Bacteroidales_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,23,12,0,0,0,,6,4,0.44339945280437754,0.7569595476294041,2,True,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,1,3.0,2,6.0,0,0.0,0,0.0,29.0,100,28.999999999999996,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Bilophila,Bilophila,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,458,69,4,1,3,0.75,34,21,0.5192307692307693,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,3,9.0,5,15.0,0,0.0,0,0.0,56.0,100,56.00000000000001,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Butyricicoccus,Butyricicoccus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,255,57,3,2,1,0.667,20,18,0.6388888888888888,0.9,5,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,3,9.0,5,15.0,0,0.0,0,0.0,52.0,100,52.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Butyricimonas,Butyricimonas,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,622,48,4,2,2,0.5,44,16,0.94278001270379,0.9983590937963159,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,5,15.0,5,15.0,0,0.0,0,0.0,54.0,100,54.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Clostridia_unclassified,Clostridia_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,37,6,0,0,0,,4,2,0.5622549019607843,1.0,3,False,True,0,False,0,0,0.0,False,False,4,16.0,0,0.0,3,9.0,2,6.0,0,0.0,0,0.0,31.0,100,31.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Collinsella,Collinsella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1200,71,14,5,9,0.643,83,20,0.9496296957258856,0.9983590937963159,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Coriobacteriaceae_unclassified,Coriobacteriaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,14,3,0,0,0,,1,1,0.6615919965202262,0.6615919965202262,2,True,False,0,False,0,0,0.0,False,False,3,12.0,0,0.0,3,9.0,2,6.0,0,0.0,0,0.0,27.0,100,27.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Cupriavidus,Cupriavidus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,30,7,0,0,0,,1,1,1.0,1.0,0,False,False,0,False,0,0,0.0,False,False,4,16.0,0,0.0,5,15.0,0,0.0,0,0.0,0,0.0,31.0,100,31.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Desulfovibrio,Desulfovibrio,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1036,57,6,4,2,0.667,101,12,0.9344696167690028,0.9989292406531632,4,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Dorea,Dorea,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2435,128,13,5,8,0.615,166,33,0.8970588235294118,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Enterobacteriaceae_unclassified,Enterobacteriaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,14,2,0,0,0,,1,1,0.9088734232274902,0.9088734232274902,2,True,False,0,False,0,0,0.0,False,False,2,8.0,0,0.0,5,15.0,2,6.0,0,0.0,0,0.0,29.0,100,28.999999999999996,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Enterococcus,Enterococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1827,106,21,17,4,0.81,94,32,0.94278001270379,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,4,16.0,5,15.0,5,15.0,0,0.0,0,0.0,66.0,100,66.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Enterorhabdus,Enterorhabdus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,91,20,1,0,1,1.0,6,4,0.23255813953488372,0.6666666666666666,2,True,False,0,False,0,0,0.0,False,False,5,20.0,1,4.0,1,3.0,2,6.0,0,0.0,0,0.0,33.0,100,33.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Escherichia/Shigella,Escherichia/Shigella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,538,57,19,15,4,0.789,15,10,0.8035714285714286,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,5,15.0,5,15.0,0,0.0,0,0.0,62.0,100,62.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Gemella,Gemella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,222,46,3,2,1,0.667,43,15,0.6060868742907577,1.0,4,True,False,0,False,0,0,0.0,False,False,5,20.0,2,8.0,3,9.0,4,12.0,0,0.0,0,0.0,49.0,100,49.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Gordonibacter,Gordonibacter,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,129,28,1,0,1,1.0,21,9,0.5931707855251545,0.8805970149253731,2,True,False,0,False,0,0,0.0,False,False,5,20.0,1,4.0,3,9.0,2,6.0,0,0.0,0,0.0,39.0,100,39.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Lactobacillus,Lactobacillus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2939,108,12,10,2,0.833,167,29,0.78866256619594,0.9989292406531632,6,True,True,0,False,0,0,0.0,False,False,5,20.0,4,16.0,5,15.0,5,15.0,0,0.0,0,0.0,66.0,100,66.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Lactonifactor,Lactonifactor,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,30,10,0,0,0,,1,1,,,0,False,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,2,6.0,0,0.0,0,0.0,0,0.0,26.0,100,26.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Megamonas,Megamonas,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,893,41,8,3,5,0.625,9,8,0.4985851726089417,0.972972972972973,6,True,True,0,False,0,0,0.0,False,False,5,20.0,2,8.0,5,15.0,5,15.0,0,0.0,0,0.0,58.0,100,57.99999999999999,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Mogibacterium,Mogibacterium,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,423,30,0,0,0,,29,6,0.9527313148422613,0.9983590937963159,4,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,5,15.0,0,0.0,0,0.0,50.0,100,50.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Oxalobacteraceae_unclassified,Oxalobacteraceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2,1,0,0,0,,0,0,,,1,False,False,0,False,0,0,0.0,False,False,1,4.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0,7.0,100,7.000000000000001,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Paraprevotella,Paraprevotella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,329,50,9,4,5,0.556,67,16,0.5223880597014925,0.9803921568627451,5,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,0,0.0,48.0,100,48.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Parasutterella,Parasutterella,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,475,56,7,1,6,0.857,19,14,0.760326261652202,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,4,16.0,5,15.0,5,15.0,0,0.0,0,0.0,66.0,100,66.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Parvimonas,Parvimonas,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,120,37,1,0,1,1.0,14,10,0.6847985980531359,0.9024713150926743,4,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,0,0.0,48.0,100,48.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Pediococcus,Pediococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,827,21,0,0,0,,70,8,0.9566788614258945,0.9989292406531632,2,True,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,2,6.0,0,0.0,0,0.0,41.0,100,41.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Peptococcus,Peptococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,355,15,0,0,0,,25,3,0.9612005081515985,0.9983590937963159,2,True,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,5,15.0,2,6.0,0,0.0,0,0.0,41.0,100,41.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Peptoniphilus,Peptoniphilus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,144,20,0,0,0,,5,4,0.7251765225066196,0.8484848484848485,2,True,False,0,False,0,0,0.0,False,False,5,20.0,0,0.0,3,9.0,2,6.0,0,0.0,0,0.0,35.0,100,35.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Peptostreptococcus,Peptostreptococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,629,38,5,4,1,0.8,95,13,0.906037769053072,0.9989292406531632,4,True,True,0,False,0,0,0.0,False,False,5,20.0,4,16.0,5,15.0,5,15.0,0,0.0,0,0.0,66.0,100,66.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Phascolarctobacterium,Phascolarctobacterium,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,371,57,12,3,9,0.75,151,12,0.6470588235294118,0.9698795180722891,4,True,True,0,False,0,0,0.0,False,False,5,20.0,3,12.0,3,9.0,5,15.0,0,0.0,0,0.0,56.0,100,56.00000000000001,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Porphyromonadaceae_unclassified,Porphyromonadaceae_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2,1,0,0,0,,0,0,,,1,False,False,0,False,0,0,0.0,False,False,1,4.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0,7.0,100,7.000000000000001,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Proteobacteria_unclassified,Proteobacteria_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,17,5,0,0,0,,1,1,,,3,True,True,0,False,0,0,0.0,False,False,4,16.0,0,0.0,2,6.0,4,12.0,0,0.0,0,0.0,34.0,100,34.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Solobacterium,Solobacterium,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,132,25,0,0,0,,45,8,0.735216240070609,0.9863195057369815,5,True,True,0,False,0,0,0.0,False,False,5,20.0,0,0.0,3,9.0,5,15.0,0,0.0,0,0.0,44.0,100,44.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Streptococcus,Streptococcus,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,2872,152,33,19,14,0.576,687,33,0.6763018534863194,1.0,6,True,True,0,False,0,0,0.0,False,False,5,20.0,1,4.0,3,9.0,5,15.0,0,0.0,0,0.0,48.0,100,48.0,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
Streptophyta_unclassified,Streptophyta_unclassified,microbiome,Tier 5 - remaining single-study/exploratory evidence,True,True,1,1,0,0,0,,0,0,,,1,False,False,0,False,0,0,0.0,False,False,1,4.0,0,0.0,0,0.0,1,3.0,0,0.0,0,0.0,7.0,100,7.000000000000001,1.0,Evidence Tier III,True,,reconstructed_from_project_sources,True,True,True,True
