task,modality,curve_type,x,y,threshold,fold,positive_class,notes
UC vs nonIBD,metabolome,ROC,0.6857142857142857,0.8921568627450981,0.0771951190430806,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.6857142857142857,0.9019607843137255,0.0770187865155663,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.6952380952380952,0.9019607843137255,0.0706346750811197,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7047619047619048,0.9019607843137255,0.0665268919453863,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7142857142857143,0.9019607843137255,0.0648692649247015,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7238095238095238,0.9019607843137255,0.0645616850771429,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7333333333333333,0.9019607843137255,0.0584941888510676,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7428571428571429,0.9019607843137255,0.0549392149420495,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7523809523809524,0.9019607843137255,0.0449990087973775,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7619047619047619,0.9019607843137255,0.044305819171025,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7714285714285715,0.9019607843137255,0.0430382949192311,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7714285714285715,0.9117647058823529,0.0427782251299854,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.780952380952381,0.9117647058823529,0.0380862618948026,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7904761904761904,0.9117647058823529,0.0351993752446704,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.7904761904761904,0.9215686274509803,0.0340498883196723,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8,0.9215686274509803,0.032638793125851,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8095238095238095,0.9215686274509803,0.0295513451393531,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8095238095238095,0.9313725490196079,0.0287742762358385,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.819047619047619,0.9313725490196079,0.0273783930865047,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8285714285714286,0.9313725490196079,0.0213142463066271,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8285714285714286,0.9411764705882353,0.0184028689180433,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8380952380952381,0.9411764705882353,0.0143132041289596,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8476190476190476,0.9411764705882353,0.0130385620313582,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8571428571428571,0.9411764705882353,0.0121304668512633,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8571428571428571,0.9509803921568627,0.0110121234745025,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8666666666666667,0.9509803921568627,0.0107234626776909,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8761904761904762,0.9509803921568627,0.009783160342788,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8857142857142857,0.9509803921568627,0.0085722475302012,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8952380952380953,0.9509803921568627,0.0072719990184597,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.8952380952380953,0.9607843137254902,0.0043214077341252,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9047619047619048,0.9607843137254902,0.0034185082124851,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9142857142857143,0.9607843137254902,0.0031343756353491,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9238095238095239,0.9607843137254902,0.0018206409237439,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9333333333333333,0.9607843137254902,0.0016952313341902,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9428571428571428,0.9607843137254902,0.0008601719587033,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9523809523809523,0.9607843137254902,0.0005631570090979,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9523809523809523,0.9705882352941176,0.000323840834084,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9619047619047619,0.9705882352941176,0.0003008870333811,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9619047619047619,0.9803921568627451,0.0002412816927415,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9619047619047619,0.9901960784313726,0.0002125565027178,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9714285714285714,0.9901960784313726,6.103631534650049e-05,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9809523809523809,0.9901960784313726,4.910505962488935e-05,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,0.9904761904761905,0.9901960784313726,4.755035444349331e-05,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,1.0,0.9901960784313726,2.68323025083012e-05,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,ROC,1.0,1.0,2.0950847494737865e-05,pooled_oof,UC,x=FPR y=TPR pooled OOF
UC vs nonIBD,metabolome,PR,0.00980392156862745,1.0,0.9999999977651746,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.0196078431372549,1.0,0.9999999887525548,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.029411764705882353,1.0,0.9999999338526868,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.0392156862745098,1.0,0.9999999184041164,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.049019607843137254,1.0,0.999999819247564,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.058823529411764705,1.0,0.9999996016366802,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.06862745098039216,1.0,0.999998352725762,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.0784313725490196,1.0,0.9999982648837068,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.08823529411764706,1.0,0.9999522614577996,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.09803921568627451,1.0,0.99992553567347,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.10784313725490197,1.0,0.9999246832047506,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.11764705882352941,1.0,0.9999054860494528,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.12745098039215685,1.0,0.999736257741619,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.13725490196078433,1.0,0.9997082310277672,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.14705882352941177,1.0,0.9996511487707884,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.1568627450980392,1.0,0.9996446360328928,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.16666666666666666,1.0,0.999641051913571,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.17647058823529413,1.0,0.9995413404333516,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.18627450980392157,1.0,0.9995134038648104,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.19607843137254902,1.0,0.9994388065515742,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.20588235294117646,1.0,0.9994184776711212,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.21568627450980393,1.0,0.9993085484448414,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.22549019607843138,1.0,0.9992636783405032,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.23529411764705882,1.0,0.9985878225472404,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.24509803921568626,1.0,0.9984007086691004,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.2549019607843137,1.0,0.9983449908696704,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.2647058823529412,1.0,0.9983186786302248,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.27450980392156865,1.0,0.9983148063836084,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.28431372549019607,1.0,0.9981828243853332,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.29411764705882354,1.0,0.9980431248873396,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.30392156862745096,1.0,0.997892037715482,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.3137254901960784,1.0,0.997826872546731,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.3235294117647059,1.0,0.9976903072676644,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.3333333333333333,1.0,0.9976753240699084,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.3431372549019608,1.0,0.9975763927058664,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.35294117647058826,1.0,0.9974619540417377,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.3627450980392157,1.0,0.9974545118867476,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.37254901960784315,1.0,0.9972978639099378,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.38235294117647056,1.0,0.9957968073103832,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.39215686274509803,1.0,0.995790791488937,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.4019607843137255,1.0,0.9955082909749255,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.4117647058823529,1.0,0.9952939631431936,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.4215686274509804,1.0,0.995116017293302,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.43137254901960786,1.0,0.9947468294581088,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.4411764705882353,1.0,0.9942789745019314,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.45098039215686275,1.0,0.994177229571728,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.46078431372549017,1.0,0.9935982308696142,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.47058823529411764,1.0,0.9929436868641788,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.4803921568627451,1.0,0.9923117152901304,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.49019607843137253,1.0,0.9908294735230648,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5,1.0,0.9876015688508808,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5098039215686274,1.0,0.9869335458422628,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5196078431372549,1.0,0.9863431879924646,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5294117647058824,1.0,0.9860670213481124,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5392156862745098,1.0,0.9857318286322844,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5490196078431373,1.0,0.9853715003676066,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5588235294117647,1.0,0.9827321086300757,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5686274509803921,1.0,0.9758849794453662,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5784313725490197,1.0,0.9746886012691468,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5882352941176471,1.0,0.9727848584113004,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.5980392156862745,1.0,0.9713170711570908,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6078431372549019,1.0,0.9705160844798508,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6176470588235294,1.0,0.9694563041196352,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6274509803921569,1.0,0.9684474342427296,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6372549019607843,1.0,0.9647255994628928,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6470588235294118,1.0,0.9588351127685596,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6568627450980392,1.0,0.9552136973364256,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6568627450980392,0.9852941176470589,0.947455482800878,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6568627450980392,0.9710144927536232,0.940988627828508,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6666666666666666,0.9714285714285714,0.9360074730492914,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6764705882352942,0.971830985915493,0.9340731122046956,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6764705882352942,0.9583333333333334,0.9018911581246122,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.6862745098039216,0.958904109589041,0.8872985533966657,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.696078431372549,0.9594594594594594,0.8279474544988534,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.696078431372549,0.9466666666666667,0.8164155135453962,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7058823529411765,0.9473684210526315,0.7648796374504706,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7058823529411765,0.935064935064935,0.7355048605427768,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7156862745098039,0.9358974358974359,0.7348095276472699,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7156862745098039,0.9240506329113924,0.7322812701291731,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7254901960784313,0.925,0.6978114401805905,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7254901960784313,0.9135802469135802,0.6955710692623699,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7254901960784313,0.9024390243902439,0.661721336277983,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7352941176470589,0.9036144578313253,0.6419462927535052,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7352941176470589,0.8928571428571429,0.6328916702635552,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7450980392156863,0.8941176470588236,0.6304823646942707,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7549019607843137,0.8953488372093024,0.6253408746966884,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7549019607843137,0.8850574712643678,0.6203379076447455,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7549019607843137,0.875,0.6165149517080927,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7549019607843137,0.8651685393258427,0.612726066294411,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7549019607843137,0.8555555555555555,0.5787421313760116,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7549019607843137,0.8461538461538461,0.5779546479061441,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7549019607843137,0.8369565217391305,0.5484936834616524,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7647058823529411,0.8387096774193549,0.5131263947358924,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7647058823529411,0.8297872340425532,0.5110067385020636,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7745098039215687,0.8315789473684211,0.449958077791635,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7745098039215687,0.8229166666666666,0.4381248462092506,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7745098039215687,0.8144329896907216,0.4222444985343382,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7843137254901961,0.8163265306122449,0.4221739027294098,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7843137254901961,0.8080808080808081,0.4119486395752628,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7843137254901961,0.8,0.4002487327762209,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7843137254901961,0.7920792079207921,0.3898839207927778,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7843137254901961,0.7843137254901961,0.3882898638544684,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7941176470588235,0.7864077669902912,0.3853561159046005,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7941176470588235,0.7788461538461539,0.3843305383935929,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.7941176470588235,0.7714285714285715,0.3832737320786607,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7735849056603774,0.3828825238906308,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7663551401869159,0.3560032035707028,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7592592592592593,0.3505130412256631,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7522935779816514,0.3430029465715534,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7454545454545455,0.3406622086475428,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7387387387387387,0.3210435240966935,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7321428571428571,0.3032571556815815,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7256637168141593,0.3029916087825191,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7192982456140351,0.3016123171059487,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.803921568627451,0.7130434782608696,0.2919712572044325,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8137254901960784,0.7155172413793104,0.2908815983315891,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8137254901960784,0.7094017094017094,0.2844562046119583,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8235294117647058,0.711864406779661,0.281585556773774,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8333333333333334,0.7142857142857143,0.260663936127433,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8333333333333334,0.7083333333333334,0.2594648270780975,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8333333333333334,0.7024793388429752,0.2585718513978442,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8333333333333334,0.6967213114754098,0.2585606394627035,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8333333333333334,0.6910569105691057,0.2435904707064678,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8431372549019608,0.6935483870967742,0.2218253219552364,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8529411764705882,0.696,0.219314696395273,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8529411764705882,0.6904761904761905,0.2152817805062106,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6929133858267716,0.1995660496965245,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6875,0.1968891419655185,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6821705426356589,0.1891864181677229,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.676923076923077,0.1676823254431207,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6717557251908397,0.1646327694194918,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6666666666666666,0.1632611518749145,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6616541353383458,0.1620764408956838,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6567164179104478,0.1614305860532859,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6518518518518519,0.1544857965094565,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6470588235294118,0.1540364745747971,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6423357664233577,0.1535176393750152,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6376811594202898,0.1496995439187048,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8627450980392157,0.6330935251798561,0.146812048382835,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6357142857142857,0.1454673041546018,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6312056737588653,0.1396848803643337,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6267605633802817,0.1368244506742195,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6223776223776224,0.1330831743615451,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6180555555555556,0.1322753268265332,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6137931034482759,0.1304451125189123,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6095890410958904,0.1261995479371269,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6054421768707483,0.1256383605941584,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.6013513513513513,0.1246913802268766,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8725490196078431,0.5973154362416108,0.1222207677218434,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8823529411764706,0.6,0.119567040138189,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8823529411764706,0.5960264900662252,0.119417154960127,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8823529411764706,0.5921052631578947,0.1132986959065883,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8823529411764706,0.5882352941176471,0.111301780378611,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8823529411764706,0.5844155844155844,0.1028092232404322,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8823529411764706,0.5806451612903226,0.0999829123946066,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8823529411764706,0.5769230769230769,0.0996496957925686,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8921568627450981,0.5796178343949044,0.0913133119854362,pooled_oof,UC,x=recall y=precision pooled OOF
UC vs nonIBD,metabolome,PR,0.8921568627450981,0.5759493670886076,0.0859883436009241,pooled_oof,UC,x=recall y=precision pooled OOF
