panel,task,modality,x,y
E,UC vs nonIBD,paired_late_fusion,0.5686274509803921,0.8656716417910447
E,UC vs nonIBD,paired_late_fusion,0.5588235294117647,0.8636363636363636
E,UC vs nonIBD,paired_late_fusion,0.5490196078431373,0.8615384615384616
E,UC vs nonIBD,paired_late_fusion,0.5490196078431373,0.875
E,UC vs nonIBD,paired_late_fusion,0.5490196078431373,0.8888888888888888
E,UC vs nonIBD,paired_late_fusion,0.5490196078431373,0.9032258064516129
E,UC vs nonIBD,paired_late_fusion,0.5392156862745098,0.9016393442622951
E,UC vs nonIBD,paired_late_fusion,0.5294117647058824,0.9
E,UC vs nonIBD,paired_late_fusion,0.5294117647058824,0.9152542372881356
E,UC vs nonIBD,paired_late_fusion,0.5196078431372549,0.9137931034482759
E,UC vs nonIBD,paired_late_fusion,0.5196078431372549,0.9298245614035088
E,UC vs nonIBD,paired_late_fusion,0.5196078431372549,0.9464285714285714
E,UC vs nonIBD,paired_late_fusion,0.5098039215686274,0.9454545454545454
E,UC vs nonIBD,paired_late_fusion,0.5,0.9444444444444444
E,UC vs nonIBD,paired_late_fusion,0.49019607843137253,0.9433962264150944
E,UC vs nonIBD,paired_late_fusion,0.4803921568627451,0.9423076923076923
E,UC vs nonIBD,paired_late_fusion,0.4803921568627451,0.9607843137254902
E,UC vs nonIBD,paired_late_fusion,0.47058823529411764,0.96
E,UC vs nonIBD,paired_late_fusion,0.47058823529411764,0.9795918367346939
E,UC vs nonIBD,paired_late_fusion,0.46078431372549017,0.9791666666666666
E,UC vs nonIBD,paired_late_fusion,0.45098039215686275,0.9787234042553191
E,UC vs nonIBD,paired_late_fusion,0.4411764705882353,0.9782608695652174
E,UC vs nonIBD,paired_late_fusion,0.43137254901960786,0.9777777777777777
E,UC vs nonIBD,paired_late_fusion,0.4215686274509804,0.9772727272727273
E,UC vs nonIBD,paired_late_fusion,0.4215686274509804,1.0
E,UC vs nonIBD,paired_late_fusion,0.4117647058823529,1.0
E,UC vs nonIBD,paired_late_fusion,0.4019607843137255,1.0
E,UC vs nonIBD,paired_late_fusion,0.39215686274509803,1.0
E,UC vs nonIBD,paired_late_fusion,0.38235294117647056,1.0
E,UC vs nonIBD,paired_late_fusion,0.37254901960784315,1.0
E,UC vs nonIBD,paired_late_fusion,0.3627450980392157,1.0
E,UC vs nonIBD,paired_late_fusion,0.35294117647058826,1.0
E,UC vs nonIBD,paired_late_fusion,0.3431372549019608,1.0
E,UC vs nonIBD,paired_late_fusion,0.3333333333333333,1.0
E,UC vs nonIBD,paired_late_fusion,0.3235294117647059,1.0
E,UC vs nonIBD,paired_late_fusion,0.3137254901960784,1.0
E,UC vs nonIBD,paired_late_fusion,0.30392156862745096,1.0
E,UC vs nonIBD,paired_late_fusion,0.29411764705882354,1.0
E,UC vs nonIBD,paired_late_fusion,0.28431372549019607,1.0
E,UC vs nonIBD,paired_late_fusion,0.27450980392156865,1.0
E,UC vs nonIBD,paired_late_fusion,0.2647058823529412,1.0
E,UC vs nonIBD,paired_late_fusion,0.2549019607843137,1.0
E,UC vs nonIBD,paired_late_fusion,0.24509803921568626,1.0
E,UC vs nonIBD,paired_late_fusion,0.23529411764705882,1.0
E,UC vs nonIBD,paired_late_fusion,0.22549019607843138,1.0
E,UC vs nonIBD,paired_late_fusion,0.21568627450980393,1.0
E,UC vs nonIBD,paired_late_fusion,0.20588235294117646,1.0
E,UC vs nonIBD,paired_late_fusion,0.19607843137254902,1.0
E,UC vs nonIBD,paired_late_fusion,0.18627450980392157,1.0
E,UC vs nonIBD,paired_late_fusion,0.17647058823529413,1.0
E,UC vs nonIBD,paired_late_fusion,0.16666666666666666,1.0
E,UC vs nonIBD,paired_late_fusion,0.1568627450980392,1.0
E,UC vs nonIBD,paired_late_fusion,0.14705882352941177,1.0
E,UC vs nonIBD,paired_late_fusion,0.13725490196078433,1.0
E,UC vs nonIBD,paired_late_fusion,0.12745098039215685,1.0
E,UC vs nonIBD,paired_late_fusion,0.11764705882352941,1.0
E,UC vs nonIBD,paired_late_fusion,0.10784313725490197,1.0
E,UC vs nonIBD,paired_late_fusion,0.09803921568627451,1.0
E,UC vs nonIBD,paired_late_fusion,0.08823529411764706,1.0
E,UC vs nonIBD,paired_late_fusion,0.0784313725490196,1.0
E,UC vs nonIBD,paired_late_fusion,0.06862745098039216,1.0
E,UC vs nonIBD,paired_late_fusion,0.058823529411764705,1.0
E,UC vs nonIBD,paired_late_fusion,0.049019607843137254,1.0
E,UC vs nonIBD,paired_late_fusion,0.0392156862745098,1.0
E,UC vs nonIBD,paired_late_fusion,0.029411764705882353,1.0
E,UC vs nonIBD,paired_late_fusion,0.0196078431372549,1.0
E,UC vs nonIBD,paired_late_fusion,0.00980392156862745,1.0
E,UC vs nonIBD,paired_late_fusion,0.0,1.0
D,CD vs nonIBD,microbiome,0.0,0.0
D,CD vs nonIBD,microbiome,0.009523809523809525,0.0
D,CD vs nonIBD,microbiome,0.009523809523809525,0.027624309392265192
D,CD vs nonIBD,microbiome,0.01904761904761905,0.027624309392265192
D,CD vs nonIBD,microbiome,0.01904761904761905,0.03314917127071823
D,CD vs nonIBD,microbiome,0.02857142857142857,0.03314917127071823
D,CD vs nonIBD,microbiome,0.02857142857142857,0.04419889502762431
D,CD vs nonIBD,microbiome,0.0380952380952381,0.04419889502762431
D,CD vs nonIBD,microbiome,0.0380952380952381,0.055248618784530384
D,CD vs nonIBD,microbiome,0.047619047619047616,0.055248618784530384
D,CD vs nonIBD,microbiome,0.047619047619047616,0.06077348066298342
D,CD vs nonIBD,microbiome,0.05714285714285714,0.06077348066298342
D,CD vs nonIBD,microbiome,0.05714285714285714,0.08287292817679558
D,CD vs nonIBD,microbiome,0.06666666666666667,0.08287292817679558
D,CD vs nonIBD,microbiome,0.06666666666666667,0.09392265193370165
D,CD vs nonIBD,microbiome,0.10476190476190476,0.09392265193370165
D,CD vs nonIBD,microbiome,0.10476190476190476,0.09944751381215469
D,CD vs nonIBD,microbiome,0.11428571428571428,0.09944751381215469
D,CD vs nonIBD,microbiome,0.11428571428571428,0.11049723756906077
D,CD vs nonIBD,microbiome,0.12380952380952381,0.11049723756906077
D,CD vs nonIBD,microbiome,0.12380952380952381,0.11602209944751381
D,CD vs nonIBD,microbiome,0.1523809523809524,0.11602209944751381
D,CD vs nonIBD,microbiome,0.1523809523809524,0.12154696132596685
D,CD vs nonIBD,microbiome,0.18095238095238095,0.12154696132596685
D,CD vs nonIBD,microbiome,0.18095238095238095,0.1270718232044199
D,CD vs nonIBD,microbiome,0.19047619047619047,0.1270718232044199
D,CD vs nonIBD,microbiome,0.19047619047619047,0.13259668508287292
D,CD vs nonIBD,microbiome,0.21904761904761905,0.13259668508287292
D,CD vs nonIBD,microbiome,0.21904761904761905,0.16574585635359115
D,CD vs nonIBD,microbiome,0.22857142857142856,0.16574585635359115
D,CD vs nonIBD,microbiome,0.22857142857142856,0.19889502762430938
D,CD vs nonIBD,microbiome,0.23809523809523808,0.19889502762430938
D,CD vs nonIBD,microbiome,0.23809523809523808,0.20994475138121546
D,CD vs nonIBD,microbiome,0.24761904761904763,0.20994475138121546
D,CD vs nonIBD,microbiome,0.24761904761904763,0.22099447513812154
D,CD vs nonIBD,microbiome,0.2761904761904762,0.22099447513812154
D,CD vs nonIBD,microbiome,0.2761904761904762,0.26519337016574585
D,CD vs nonIBD,microbiome,0.3333333333333333,0.26519337016574585
D,CD vs nonIBD,microbiome,0.3333333333333333,0.27071823204419887
D,CD vs nonIBD,microbiome,0.34285714285714286,0.27071823204419887
D,CD vs nonIBD,microbiome,0.34285714285714286,0.27624309392265195
D,CD vs nonIBD,microbiome,0.3523809523809524,0.27624309392265195
D,CD vs nonIBD,microbiome,0.3523809523809524,0.30939226519337015
D,CD vs nonIBD,microbiome,0.3619047619047619,0.30939226519337015
D,CD vs nonIBD,microbiome,0.3619047619047619,0.32044198895027626
D,CD vs nonIBD,microbiome,0.37142857142857144,0.32044198895027626
D,CD vs nonIBD,microbiome,0.37142857142857144,0.3370165745856354
D,CD vs nonIBD,microbiome,0.4,0.3370165745856354
D,CD vs nonIBD,microbiome,0.4,0.4585635359116022
D,CD vs nonIBD,microbiome,0.42857142857142855,0.4585635359116022
D,CD vs nonIBD,microbiome,0.42857142857142855,0.5027624309392266
D,CD vs nonIBD,microbiome,0.44761904761904764,0.5027624309392266
D,CD vs nonIBD,microbiome,0.44761904761904764,0.5082872928176796
D,CD vs nonIBD,microbiome,0.45714285714285713,0.5082872928176796
D,CD vs nonIBD,microbiome,0.45714285714285713,0.5138121546961326
D,CD vs nonIBD,microbiome,0.4666666666666667,0.5138121546961326
D,CD vs nonIBD,microbiome,0.4666666666666667,0.5193370165745856
D,CD vs nonIBD,microbiome,0.4857142857142857,0.5193370165745856
D,CD vs nonIBD,microbiome,0.4857142857142857,0.5359116022099447
D,CD vs nonIBD,microbiome,0.49523809523809526,0.5359116022099447
D,CD vs nonIBD,microbiome,0.49523809523809526,0.569060773480663
D,CD vs nonIBD,microbiome,0.5142857142857142,0.569060773480663
D,CD vs nonIBD,microbiome,0.5142857142857142,0.580110497237569
D,CD vs nonIBD,microbiome,0.5238095238095238,0.580110497237569
D,CD vs nonIBD,microbiome,0.5238095238095238,0.5911602209944752
D,CD vs nonIBD,microbiome,0.5428571428571428,0.5911602209944752
D,CD vs nonIBD,microbiome,0.5428571428571428,0.6132596685082873
D,CD vs nonIBD,microbiome,0.5523809523809524,0.6132596685082873
D,CD vs nonIBD,microbiome,0.5523809523809524,0.6187845303867403
D,CD vs nonIBD,microbiome,0.5904761904761905,0.6187845303867403
D,CD vs nonIBD,microbiome,0.5904761904761905,0.6243093922651933
D,CD vs nonIBD,microbiome,0.6,0.6243093922651933
D,CD vs nonIBD,microbiome,0.6,0.6464088397790055
D,CD vs nonIBD,microbiome,0.6095238095238096,0.6464088397790055
D,CD vs nonIBD,microbiome,0.6095238095238096,0.6685082872928176
D,CD vs nonIBD,microbiome,0.6190476190476191,0.6685082872928176
D,CD vs nonIBD,microbiome,0.6190476190476191,0.6906077348066298
D,CD vs nonIBD,microbiome,0.6285714285714286,0.6906077348066298
D,CD vs nonIBD,microbiome,0.6285714285714286,0.6961325966850829
D,CD vs nonIBD,microbiome,0.638095238095238,0.6961325966850829
D,CD vs nonIBD,microbiome,0.638095238095238,0.7292817679558011
D,CD vs nonIBD,microbiome,0.6571428571428571,0.7292817679558011
D,CD vs nonIBD,microbiome,0.6571428571428571,0.7679558011049724
D,CD vs nonIBD,microbiome,0.6666666666666666,0.7679558011049724
D,CD vs nonIBD,microbiome,0.6666666666666666,0.7845303867403315
D,CD vs nonIBD,microbiome,0.6761904761904762,0.7845303867403315
D,CD vs nonIBD,microbiome,0.6761904761904762,0.8066298342541437
D,CD vs nonIBD,microbiome,0.6952380952380952,0.8066298342541437
D,CD vs nonIBD,microbiome,0.6952380952380952,0.8121546961325967
D,CD vs nonIBD,microbiome,0.7047619047619048,0.8121546961325967
D,CD vs nonIBD,microbiome,0.7047619047619048,0.8287292817679558
D,CD vs nonIBD,microbiome,0.7142857142857143,0.8287292817679558
D,CD vs nonIBD,microbiome,0.7142857142857143,0.861878453038674
D,CD vs nonIBD,microbiome,0.7333333333333333,0.861878453038674
D,CD vs nonIBD,microbiome,0.7333333333333333,0.8784530386740331
D,CD vs nonIBD,microbiome,0.7523809523809524,0.8784530386740331
D,CD vs nonIBD,microbiome,0.7523809523809524,0.9005524861878453
D,CD vs nonIBD,microbiome,0.7619047619047619,0.9005524861878453
D,CD vs nonIBD,microbiome,0.7619047619047619,0.9171270718232044
D,CD vs nonIBD,microbiome,0.7714285714285715,0.9171270718232044
D,CD vs nonIBD,microbiome,0.7714285714285715,0.9281767955801105
D,CD vs nonIBD,microbiome,0.7904761904761904,0.9281767955801105
D,CD vs nonIBD,microbiome,0.7904761904761904,0.9392265193370166
D,CD vs nonIBD,microbiome,0.819047619047619,0.9392265193370166
D,CD vs nonIBD,microbiome,0.819047619047619,0.9723756906077348
D,CD vs nonIBD,microbiome,0.8380952380952381,0.9723756906077348
D,CD vs nonIBD,microbiome,0.8380952380952381,0.9779005524861878
D,CD vs nonIBD,microbiome,0.8476190476190476,0.9779005524861878
D,CD vs nonIBD,microbiome,0.8476190476190476,0.9834254143646409
D,CD vs nonIBD,microbiome,0.8857142857142857,0.9834254143646409
D,CD vs nonIBD,microbiome,0.8857142857142857,0.988950276243094
D,CD vs nonIBD,microbiome,0.9428571428571428,0.988950276243094
D,CD vs nonIBD,microbiome,0.9428571428571428,0.994475138121547
D,CD vs nonIBD,microbiome,0.9619047619047619,0.994475138121547
D,CD vs nonIBD,microbiome,0.9619047619047619,1.0
D,CD vs nonIBD,microbiome,1.0,1.0
E,CD vs nonIBD,microbiome,1.0,0.6328671328671329
E,CD vs nonIBD,microbiome,1.0,0.6350877192982456
E,CD vs nonIBD,microbiome,1.0,0.6373239436619719
E,CD vs nonIBD,microbiome,1.0,0.6395759717314488
E,CD vs nonIBD,microbiome,1.0,0.6418439716312057
E,CD vs nonIBD,microbiome,0.994475138121547,0.6405693950177936
E,CD vs nonIBD,microbiome,0.994475138121547,0.6428571428571429
E,CD vs nonIBD,microbiome,0.994475138121547,0.6451612903225806
E,CD vs nonIBD,microbiome,0.988950276243094,0.6438848920863309
E,CD vs nonIBD,microbiome,0.988950276243094,0.6462093862815884
E,CD vs nonIBD,microbiome,0.988950276243094,0.6485507246376812
E,CD vs nonIBD,microbiome,0.988950276243094,0.6509090909090909
E,CD vs nonIBD,microbiome,0.988950276243094,0.6532846715328468
E,CD vs nonIBD,microbiome,0.988950276243094,0.6556776556776557
E,CD vs nonIBD,microbiome,0.988950276243094,0.6580882352941176
E,CD vs nonIBD,microbiome,0.9834254143646409,0.6568265682656826
E,CD vs nonIBD,microbiome,0.9834254143646409,0.6592592592592592
E,CD vs nonIBD,microbiome,0.9834254143646409,0.6617100371747212
E,CD vs nonIBD,microbiome,0.9834254143646409,0.664179104477612
E,CD vs nonIBD,microbiome,0.9834254143646409,0.6666666666666666
E,CD vs nonIBD,microbiome,0.9779005524861878,0.6654135338345865
E,CD vs nonIBD,microbiome,0.9779005524861878,0.6679245283018868
E,CD vs nonIBD,microbiome,0.9723756906077348,0.6666666666666666
E,CD vs nonIBD,microbiome,0.9723756906077348,0.6692015209125475
E,CD vs nonIBD,microbiome,0.9723756906077348,0.6717557251908397
E,CD vs nonIBD,microbiome,0.9668508287292817,0.6704980842911877
E,CD vs nonIBD,microbiome,0.9613259668508287,0.6692307692307692
E,CD vs nonIBD,microbiome,0.9558011049723757,0.667953667953668
E,CD vs nonIBD,microbiome,0.9502762430939227,0.6666666666666666
E,CD vs nonIBD,microbiome,0.9447513812154696,0.6653696498054474
E,CD vs nonIBD,microbiome,0.9392265193370166,0.6640625
E,CD vs nonIBD,microbiome,0.9392265193370166,0.6666666666666666
E,CD vs nonIBD,microbiome,0.9392265193370166,0.6692913385826772
E,CD vs nonIBD,microbiome,0.9392265193370166,0.6719367588932806
E,CD vs nonIBD,microbiome,0.9337016574585635,0.6706349206349206
E,CD vs nonIBD,microbiome,0.9281767955801105,0.6693227091633466
E,CD vs nonIBD,microbiome,0.9281767955801105,0.672
E,CD vs nonIBD,microbiome,0.9281767955801105,0.6746987951807228
E,CD vs nonIBD,microbiome,0.9226519337016574,0.6733870967741935
E,CD vs nonIBD,microbiome,0.9171270718232044,0.6720647773279352
E,CD vs nonIBD,microbiome,0.9171270718232044,0.6747967479674797
E,CD vs nonIBD,microbiome,0.9116022099447514,0.673469387755102
E,CD vs nonIBD,microbiome,0.9060773480662984,0.6721311475409836
E,CD vs nonIBD,microbiome,0.9005524861878453,0.6707818930041153
E,CD vs nonIBD,microbiome,0.9005524861878453,0.6735537190082644
E,CD vs nonIBD,microbiome,0.8950276243093923,0.6721991701244814
E,CD vs nonIBD,microbiome,0.8895027624309392,0.6708333333333333
E,CD vs nonIBD,microbiome,0.8839779005524862,0.6694560669456067
E,CD vs nonIBD,microbiome,0.8784530386740331,0.6680672268907563
E,CD vs nonIBD,microbiome,0.8784530386740331,0.6708860759493671
E,CD vs nonIBD,microbiome,0.8784530386740331,0.673728813559322
E,CD vs nonIBD,microbiome,0.8729281767955801,0.6723404255319149
E,CD vs nonIBD,microbiome,0.8674033149171271,0.6709401709401709
E,CD vs nonIBD,microbiome,0.861878453038674,0.6695278969957081
E,CD vs nonIBD,microbiome,0.861878453038674,0.6724137931034483
E,CD vs nonIBD,microbiome,0.861878453038674,0.6753246753246753
E,CD vs nonIBD,microbiome,0.856353591160221,0.6739130434782609
E,CD vs nonIBD,microbiome,0.850828729281768,0.6724890829694323
E,CD vs nonIBD,microbiome,0.8453038674033149,0.6710526315789473
E,CD vs nonIBD,microbiome,0.8397790055248618,0.6696035242290749
E,CD vs nonIBD,microbiome,0.8342541436464088,0.668141592920354
E,CD vs nonIBD,microbiome,0.8287292817679558,0.6666666666666666
E,CD vs nonIBD,microbiome,0.8287292817679558,0.6696428571428571
E,CD vs nonIBD,microbiome,0.8232044198895028,0.6681614349775785
E,CD vs nonIBD,microbiome,0.8176795580110497,0.6666666666666666
E,CD vs nonIBD,microbiome,0.8121546961325967,0.665158371040724
E,CD vs nonIBD,microbiome,0.8121546961325967,0.6681818181818182
E,CD vs nonIBD,microbiome,0.8066298342541437,0.6666666666666666
E,CD vs nonIBD,microbiome,0.8066298342541437,0.6697247706422018
E,CD vs nonIBD,microbiome,0.8066298342541437,0.6728110599078341
E,CD vs nonIBD,microbiome,0.8011049723756906,0.6712962962962963
E,CD vs nonIBD,microbiome,0.7955801104972375,0.6697674418604651
E,CD vs nonIBD,microbiome,0.7900552486187845,0.6682242990654206
E,CD vs nonIBD,microbiome,0.7845303867403315,0.6666666666666666
E,CD vs nonIBD,microbiome,0.7845303867403315,0.6698113207547169
E,CD vs nonIBD,microbiome,0.7790055248618785,0.6682464454976303
E,CD vs nonIBD,microbiome,0.7734806629834254,0.6666666666666666
E,CD vs nonIBD,microbiome,0.7679558011049724,0.6650717703349283
E,CD vs nonIBD,microbiome,0.7679558011049724,0.6682692307692307
E,CD vs nonIBD,microbiome,0.7624309392265194,0.6666666666666666
E,CD vs nonIBD,microbiome,0.7569060773480663,0.6650485436893204
E,CD vs nonIBD,microbiome,0.7513812154696132,0.6634146341463415
E,CD vs nonIBD,microbiome,0.7458563535911602,0.6617647058823529
E,CD vs nonIBD,microbiome,0.7403314917127072,0.6600985221674877
E,CD vs nonIBD,microbiome,0.7348066298342542,0.6584158415841584
E,CD vs nonIBD,microbiome,0.7292817679558011,0.6567164179104478
E,CD vs nonIBD,microbiome,0.7292817679558011,0.66
E,CD vs nonIBD,microbiome,0.7292817679558011,0.6633165829145728
E,CD vs nonIBD,microbiome,0.7237569060773481,0.6616161616161617
E,CD vs nonIBD,microbiome,0.7182320441988951,0.6598984771573604
E,CD vs nonIBD,microbiome,0.712707182320442,0.6581632653061225
E,CD vs nonIBD,microbiome,0.7071823204419889,0.6564102564102564
E,CD vs nonIBD,microbiome,0.7016574585635359,0.654639175257732
E,CD vs nonIBD,microbiome,0.6961325966850829,0.6528497409326425
E,CD vs nonIBD,microbiome,0.6961325966850829,0.65625
E,CD vs nonIBD,microbiome,0.6906077348066298,0.6544502617801047
E,CD vs nonIBD,microbiome,0.6906077348066298,0.6578947368421053
E,CD vs nonIBD,microbiome,0.6850828729281768,0.656084656084656
E,CD vs nonIBD,microbiome,0.6795580110497238,0.6542553191489362
E,CD vs nonIBD,microbiome,0.6740331491712708,0.6524064171122995
E,CD vs nonIBD,microbiome,0.6685082872928176,0.6505376344086021
E,CD vs nonIBD,microbiome,0.6685082872928176,0.654054054054054
E,CD vs nonIBD,microbiome,0.6629834254143646,0.6521739130434783
E,CD vs nonIBD,microbiome,0.6574585635359116,0.6502732240437158
E,CD vs nonIBD,microbiome,0.6519337016574586,0.6483516483516484
E,CD vs nonIBD,microbiome,0.6464088397790055,0.6464088397790055
E,CD vs nonIBD,microbiome,0.6464088397790055,0.65
E,CD vs nonIBD,microbiome,0.6408839779005525,0.6480446927374302
E,CD vs nonIBD,microbiome,0.6353591160220995,0.6460674157303371
E,CD vs nonIBD,microbiome,0.6298342541436464,0.6440677966101694
E,CD vs nonIBD,microbiome,0.6243093922651933,0.6420454545454546
E,CD vs nonIBD,microbiome,0.6243093922651933,0.6457142857142857
E,CD vs nonIBD,microbiome,0.6187845303867403,0.6436781609195402
E,CD vs nonIBD,microbiome,0.6187845303867403,0.6473988439306358
E,CD vs nonIBD,microbiome,0.6187845303867403,0.6511627906976745
E,CD vs nonIBD,microbiome,0.6187845303867403,0.6549707602339181
E,CD vs nonIBD,microbiome,0.6187845303867403,0.6588235294117647
E,CD vs nonIBD,microbiome,0.6132596685082873,0.6568047337278107
E,CD vs nonIBD,microbiome,0.6132596685082873,0.6607142857142857
E,CD vs nonIBD,microbiome,0.6077348066298343,0.6586826347305389
E,CD vs nonIBD,microbiome,0.6022099447513812,0.6566265060240963
E,CD vs nonIBD,microbiome,0.5966850828729282,0.6545454545454545
E,CD vs nonIBD,microbiome,0.5911602209944752,0.6524390243902439
E,CD vs nonIBD,microbiome,0.5911602209944752,0.656441717791411
E,CD vs nonIBD,microbiome,0.5911602209944752,0.6604938271604939
E,CD vs nonIBD,microbiome,0.585635359116022,0.6583850931677019
E,CD vs nonIBD,microbiome,0.580110497237569,0.65625
E,CD vs nonIBD,microbiome,0.580110497237569,0.660377358490566
E,CD vs nonIBD,microbiome,0.574585635359116,0.6582278481012658
E,CD vs nonIBD,microbiome,0.569060773480663,0.6560509554140127
E,CD vs nonIBD,microbiome,0.569060773480663,0.6602564102564102
E,CD vs nonIBD,microbiome,0.569060773480663,0.6645161290322581
E,CD vs nonIBD,microbiome,0.56353591160221,0.6623376623376623
E,CD vs nonIBD,microbiome,0.5580110497237569,0.6601307189542484
E,CD vs nonIBD,microbiome,0.5524861878453039,0.6578947368421053
E,CD vs nonIBD,microbiome,0.5469613259668509,0.6556291390728477
E,CD vs nonIBD,microbiome,0.5414364640883977,0.6533333333333333
E,CD vs nonIBD,microbiome,0.5359116022099447,0.6510067114093959
E,CD vs nonIBD,microbiome,0.5359116022099447,0.6554054054054054
E,CD vs nonIBD,microbiome,0.5303867403314917,0.6530612244897959
E,CD vs nonIBD,microbiome,0.5248618784530387,0.6506849315068494
E,CD vs nonIBD,microbiome,0.5193370165745856,0.6482758620689655
E,CD vs nonIBD,microbiome,0.5193370165745856,0.6527777777777778
E,CD vs nonIBD,microbiome,0.5193370165745856,0.6573426573426573
E,CD vs nonIBD,microbiome,0.5138121546961326,0.6549295774647887
E,CD vs nonIBD,microbiome,0.5138121546961326,0.6595744680851063
E,CD vs nonIBD,microbiome,0.5082872928176796,0.6571428571428571
E,CD vs nonIBD,microbiome,0.5082872928176796,0.6618705035971223
E,CD vs nonIBD,microbiome,0.5027624309392266,0.6594202898550725
E,CD vs nonIBD,microbiome,0.5027624309392266,0.6642335766423357
E,CD vs nonIBD,microbiome,0.5027624309392266,0.6691176470588235
E,CD vs nonIBD,microbiome,0.4972375690607735,0.6666666666666666
E,CD vs nonIBD,microbiome,0.49171270718232046,0.664179104477612
E,CD vs nonIBD,microbiome,0.4861878453038674,0.6616541353383458
E,CD vs nonIBD,microbiome,0.48066298342541436,0.6590909090909091
E,CD vs nonIBD,microbiome,0.47513812154696133,0.6564885496183206
E,CD vs nonIBD,microbiome,0.4696132596685083,0.6538461538461539
E,CD vs nonIBD,microbiome,0.46408839779005523,0.6511627906976745
E,CD vs nonIBD,microbiome,0.4585635359116022,0.6484375
E,CD vs nonIBD,microbiome,0.4585635359116022,0.6535433070866141
E,CD vs nonIBD,microbiome,0.4585635359116022,0.6587301587301587
E,CD vs nonIBD,microbiome,0.4585635359116022,0.664
E,CD vs nonIBD,microbiome,0.4530386740331492,0.6612903225806451
E,CD vs nonIBD,microbiome,0.44751381215469616,0.6585365853658537
E,CD vs nonIBD,microbiome,0.4419889502762431,0.6557377049180327
E,CD vs nonIBD,microbiome,0.43646408839779005,0.6528925619834711
E,CD vs nonIBD,microbiome,0.430939226519337,0.65
E,CD vs nonIBD,microbiome,0.425414364640884,0.6470588235294118
E,CD vs nonIBD,microbiome,0.4198895027624309,0.6440677966101694
E,CD vs nonIBD,microbiome,0.4143646408839779,0.6410256410256411
E,CD vs nonIBD,microbiome,0.4088397790055249,0.6379310344827587
E,CD vs nonIBD,microbiome,0.40331491712707185,0.6347826086956522
E,CD vs nonIBD,microbiome,0.39779005524861877,0.631578947368421
E,CD vs nonIBD,microbiome,0.39226519337016574,0.6283185840707964
E,CD vs nonIBD,microbiome,0.3867403314917127,0.625
E,CD vs nonIBD,microbiome,0.3812154696132597,0.6216216216216216
E,CD vs nonIBD,microbiome,0.3756906077348066,0.6181818181818182
E,CD vs nonIBD,microbiome,0.3701657458563536,0.6146788990825688
E,CD vs nonIBD,microbiome,0.36464088397790057,0.6111111111111112
E,CD vs nonIBD,microbiome,0.35911602209944754,0.6074766355140186
E,CD vs nonIBD,microbiome,0.35359116022099446,0.6037735849056604
E,CD vs nonIBD,microbiome,0.34806629834254144,0.6
E,CD vs nonIBD,microbiome,0.3425414364640884,0.5961538461538461
E,CD vs nonIBD,microbiome,0.3370165745856354,0.5922330097087378
E,CD vs nonIBD,microbiome,0.3370165745856354,0.5980392156862745
E,CD vs nonIBD,microbiome,0.3370165745856354,0.6039603960396039
E,CD vs nonIBD,microbiome,0.3370165745856354,0.61
E,CD vs nonIBD,microbiome,0.3314917127071823,0.6060606060606061
E,CD vs nonIBD,microbiome,0.3259668508287293,0.6020408163265306
E,CD vs nonIBD,microbiome,0.32044198895027626,0.5979381443298969
E,CD vs nonIBD,microbiome,0.32044198895027626,0.6041666666666666
E,CD vs nonIBD,microbiome,0.3149171270718232,0.6
E,CD vs nonIBD,microbiome,0.30939226519337015,0.5957446808510638
E,CD vs nonIBD,microbiome,0.30939226519337015,0.6021505376344086
E,CD vs nonIBD,microbiome,0.30386740331491713,0.5978260869565217
E,CD vs nonIBD,microbiome,0.2983425414364641,0.5934065934065934
E,CD vs nonIBD,microbiome,0.292817679558011,0.5888888888888889
E,CD vs nonIBD,microbiome,0.287292817679558,0.5842696629213483
E,CD vs nonIBD,microbiome,0.281767955801105,0.5795454545454546
E,CD vs nonIBD,microbiome,0.27624309392265195,0.5747126436781609
E,CD vs nonIBD,microbiome,0.27624309392265195,0.5813953488372093
E,CD vs nonIBD,microbiome,0.27071823204419887,0.5764705882352941
E,CD vs nonIBD,microbiome,0.27071823204419887,0.5833333333333334
E,CD vs nonIBD,microbiome,0.26519337016574585,0.5783132530120482
E,CD vs nonIBD,microbiome,0.26519337016574585,0.5853658536585366
E,CD vs nonIBD,microbiome,0.26519337016574585,0.5925925925925926
E,CD vs nonIBD,microbiome,0.26519337016574585,0.6
E,CD vs nonIBD,microbiome,0.26519337016574585,0.6075949367088608
E,CD vs nonIBD,microbiome,0.26519337016574585,0.6153846153846154
E,CD vs nonIBD,microbiome,0.26519337016574585,0.6233766233766234
E,CD vs nonIBD,microbiome,0.2596685082872928,0.618421052631579
E,CD vs nonIBD,microbiome,0.2541436464088398,0.6133333333333333
E,CD vs nonIBD,microbiome,0.24861878453038674,0.6081081081081081
E,CD vs nonIBD,microbiome,0.2430939226519337,0.6027397260273972
E,CD vs nonIBD,microbiome,0.23756906077348067,0.5972222222222222
E,CD vs nonIBD,microbiome,0.23204419889502761,0.5915492957746479
E,CD vs nonIBD,microbiome,0.2265193370165746,0.5857142857142857
E,CD vs nonIBD,microbiome,0.22099447513812154,0.5797101449275363
E,CD vs nonIBD,microbiome,0.22099447513812154,0.5882352941176471
E,CD vs nonIBD,microbiome,0.22099447513812154,0.5970149253731343
